JDTDB,Calendar Date (TDB),X,Y,Z,VX,VY,VZ,LT,RG,RR
2460787.416666667,A.D. 2025-Apr-21 22:00:00.0000,-127946063.2415918,-78982691.70091559,5699.05235555023,15.15642389590555,-25.4677644195585,0.0005692726495496458,501.5506463678073,150361101.0860937,
2460787.458333333,A.D. 2025-Apr-21 23:00:00.0000,-127891467.6055707,-79074355.82637724,5701.086444593966,15.174483785562,-25.45674753095361,0.0005607878233302444,501.5564203092183,150362832.0701817,
2460787.5,A.D. 2025-Apr-22 00:00:00.0000,-127836806.9671211,-79165980.26733267,5703.090107701719,15.19253635413424,-25.44571747085313,0.0005523695135760676,501.5621926673848,150364562.5796249,
2460787.541666667,A.D. 2025-Apr-22 01:00:00.0000,-127782081.3526211,-79257564.97635585,5705.063586108387,15.21058158925764,-25.43467423446433,0.0005440187131462437,501.5679634282261,150366292.610202,
2460787.583333333,A.D. 2025-Apr-22 02:00:00.0000,-127727290.7884935,-79349109.90600349,5707.007124640048,15.22861947844034,-25.42361781697719,0.0005357364160420985,501.5737325776309,150368022.1576826,
2460787.625,A.D. 2025-Apr-22 03:00:00.0000,-127672435.3012066,-79440615.00881498,5708.920971702784,15.24665000906165,-25.41254821356585,0.0005275236172384012,501.5795001014583,150369751.2178274,
2460787.666666667,A.D. 2025-Apr-22 04:00:00.0000,-127617514.9172739,-79532080.23731224,5710.805379275233,15.26467316837038,-25.40146541938999,0.0005193813125785596,501.5852659855383,150371479.7863883,
2460787.708333333,A.D. 2025-Apr-22 05:00:00.0000,-127562529.6632553,-79623505.54399984,5712.660602938384,15.28268894348316,-25.39036942959633,0.0005113104985863259,501.591030215673,150373207.8591089,
2460787.75,A.D. 2025-Apr-22 06:00:00.0000,-127507479.5657575,-79714890.88136475,5714.486901849508,15.30069732138281,-25.37926023932024,0.0005033121723503342,501.5967927776371,150374935.4317245,
2460787.791666667,A.D. 2025-Apr-22 07:00:00.0000,-127452364.6514338,-79806236.2018765,5716.284538760781,15.3186982889167,-25.36813784368723,0.0004953873313535695,501.6025536571792,150376662.4999626,
2460787.833333333,A.D. 2025-Apr-22 08:00:00.0000,-127397184.9469856,-79897541.45798701,5718.053780015558,15.3366918327951,-25.35700223781468,0.0004875369733099433,501.6083128400223,150378389.0595432,
2460787.875,A.D. 2025-Apr-22 09:00:00.0000,-127341940.4791622,-79988806.60213064,5719.794895552099,15.35467793958958,-25.34585341681352,0.0004797620960168558,501.614070311865,150380115.1061788,
2460787.916666667,A.D. 2025-Apr-22 10:00:00.0000,-127286631.2747614,-80080031.58672404,5721.508158884943,15.37265659573136,-25.33469137578992,0.0004720636971509151,501.6198260583822,150381840.6355748,
2460787.958333333,A.D. 2025-Apr-22 11:00:00.0000,-127231257.3606301,-80171216.3641664,5723.193847130984,15.39062778750973,-25.32351610984722,0.0004644427741400392,501.6255800652264,150383565.64343,
2460788.0,A.D. 2025-Apr-22 12:00:00.0000,-127175818.7636652,-80262360.88683917,5724.85224102065,15.40859150107043,-25.31232761408764,0.0004569003239396352,501.6313323180286,150385290.1254366,
2460788.041666667,A.D. 2025-Apr-22 13:00:00.0000,-127120315.5108131,-80353465.10710618,5726.483624827117,15.42654772241411,-25.3011258836143,0.000449437342881609,501.6370828023989,150387014.0772807,
2460788.083333333,A.D. 2025-Apr-22 14:00:00.0000,-127064747.6290714,-80444528.97731365,5728.08828644827,15.44449643739475,-25.28991091353319,0.0004420548264718605,501.642831503928,150388737.4946424,
2460788.125,A.D. 2025-Apr-22 15:00:00.0000,-127009115.1454886,-80535552.44979022,5729.666517332196,15.46243763171811,-25.2786826989551,0.0004347537691895553,501.6485784081883,150390460.3731965,
2460788.166666667,A.D. 2025-Apr-22 16:00:00.0000,-126953418.0871651,-80626535.4768469,5731.218612533063,15.48037129094022,-25.2674412349978,0.0004275351643148184,501.6543235007348,150392182.7086124,
2460788.208333333,A.D. 2025-Apr-22 17:00:00.0000,-126897656.4812535,-80717478.01077709,5732.744870644063,15.49829740046585,-25.25618651678813,0.0004204000036835964,501.6600667671062,150393904.4965549,
2460788.25,A.D. 2025-Apr-22 18:00:00.0000,-126841830.3549591,-80808380.00385684,5734.245593883097,15.51621594554707,-25.24491853946417,0.0004133492775171277,501.6658081928262,150395625.7326839,
2460788.291666667,A.D. 2025-Apr-22 19:00:00.0000,-126785939.7355408,-80899241.4083445,5735.721087958664,15.53412691128174,-25.23363729817755,0.0004063839741945685,501.6715477634044,150397346.4126554,
2460788.333333333,A.D. 2025-Apr-22 20:00:00.0000,-126729984.6503112,-80990062.17648114,5737.171662185341,15.55203028261212,-25.22234278809569,0.0003995050800327249,501.6772854643381,150399066.5321216,
2460788.375,A.D. 2025-Apr-22 21:00:00.0000,-126673965.1266375,-81080842.26049045,5738.597629398108,15.56992604432346,-25.21103500440421,0.0003927135790551262,501.6830212811123,150400786.086731,
2460788.416666667,A.D. 2025-Apr-22 22:00:00.0000,-126617881.191942,-81171581.61257878,5739.999306004494,15.58781418104259,-25.1997139423093,0.0003860104527841912,501.6887551992028,150402505.0721293,
2460788.458333333,A.D. 2025-Apr-22 23:00:00.0000,-126561732.8737026,-81262280.18493527,5741.377011891454,15.60569467723661,-25.18837959704024,0.0003793966799960913,501.6944872040755,150404223.4839594,
2460788.5,A.D. 2025-Apr-23 00:00:00.0000,-126505520.1994534,-81352937.92973197,5742.731070492417,15.62356751721158,-25.1770319638519,0.0003728732364756127,501.7002172811892,150405941.3178618,
2460788.541666667,A.D. 2025-Apr-23 01:00:00.0000,-126449243.1967852,-81443554.79912384,5744.061808753759,15.64143268511116,-25.16567103802722,0.0003664410947941121,501.7059454159961,150407658.5694753,
2460788.583333333,A.D. 2025-Apr-23 02:00:00.0000,-126392901.8933463,-81534130.74524897,5745.369557105005,15.65929016491549,-25.15429681488038,0.0003601012240164181,501.7116715939434,150409375.234437,
2460788.625,A.D. 2025-Apr-23 03:00:00.0000,-126336496.3168429,-81624665.72022861,5746.654649451375,15.6771399404399,-25.14290928975874,0.0003538545895054312,501.7173958004745,150411091.3083831,
2460788.666666667,A.D. 2025-Apr-23 04:00:00.0000,-126280026.4950399,-81715159.67616732,5747.91742317751,15.69498199533379,-25.13150845804599,0.0003477021526414603,501.7231180210311,150412806.786949,
2460788.708333333,A.D. 2025-Apr-23 05:00:00.0000,-126223492.4557611,-81805612.56515312,5749.158219132572,15.71281631307948,-25.12009431516493,0.000341644870548663,501.7288382410534,150414521.6657698,
2460788.75,A.D. 2025-Apr-23 06:00:00.0000,-126166894.2268903,-81896024.33925766,5750.377381578088,15.73064287699114,-25.10866685658038,0.0003356836958303688,501.7345564459831,150416235.940481,
2460788.791666667,A.D. 2025-Apr-23 07:00:00.0000,-126110231.8363716,-81986394.95053627,5751.575258206576,15.74846167021374,-25.09722607780206,0.0003298195763168366,501.7402726212632,150417949.6067186,
2460788.833333333,A.D. 2025-Apr-23 08:00:00.0000,-126053505.31221,-82076724.35102828,5752.752200134099,15.7662726757221,-25.08577197438756,0.0003240534547597207,501.7459867523406,150419662.6601196,
2460788.875,A.D. 2025-Apr-23 09:00:00.0000,-125996714.6824723,-82167012.49275704,5753.908561810851,15.78407587631992,-25.07430454194541,0.0003183862685638417,501.751698824668,150421375.0963229,
2460788.916666667,A.D. 2025-Apr-23 10:00:00.0000,-125939859.9752872,-82257259.32773022,5755.04470109567,15.80187125463891,-25.06282377613814,0.0003128189495100742,501.7574088237039,150423086.9109691,
2460788.958333333,A.D. 2025-Apr-23 11:00:00.0000,-125882941.2188466,-82347464.80794005,5756.160979192704,15.81965879313798,-25.05132967268544,0.0003073524234515901,501.7631167349159,150424798.0997013,
2460789.0,A.D. 2025-Apr-23 12:00:00.0000,-125825958.4414057,-82437628.88536334,5757.257760606706,15.83743847410241,-25.03982222736734,0.000301987610022536,501.7688225437809,150426508.6581659,
2460789.041666667,A.D. 2025-Apr-23 13:00:00.0000,-125768911.6712836,-82527751.51196186,5758.335413139313,15.85521027964316,-25.02830143602743,0.0002967254223449345,501.774526235788,150428218.5820124,
2460789.083333333,A.D. 2025-Apr-23 14:00:00.0000,-125711800.9368644,-82617832.63968259,5759.394307881594,15.87297419169625,-25.01676729457621,0.0002915667667142685,501.7802277964391,150429927.8668944,
2460789.125,A.D. 2025-Apr-23 15:00:00.0000,-125654626.2665974,-82707872.22045785,5760.434819176793,15.89073019202212,-25.00521979899444,0.0002865125423152648,501.7859272112514,150431636.5084701,
2460789.166666667,A.D. 2025-Apr-23 16:00:00.0000,-125597387.688998,-82797870.20620567,5761.457324579358,15.90847826220508,-24.99365894533643,0.0002815636408719513,501.7916244657583,150433344.5024026,
2460789.208333333,A.D. 2025-Apr-23 17:00:00.0000,-125540085.232648,-82887826.54882996,5762.462204847485,15.9262183836529,-24.98208472973364,0.0002767209463634401,501.7973195455121,150435051.8443605,
2460789.25,A.D. 2025-Apr-23 18:00:00.0000,-125482718.9261967,-82977741.20022085,5763.449843890965,15.94395053759638,-24.97049714839806,0.000271985334697078,501.8030124360848,150436758.5300184,
2460789.291666667,A.D. 2025-Apr-23 19:00:00.0000,-125425288.7983611,-83067614.1122551,5764.420628800988,15.961674705089,-24.95889619762581,0.00026735767337982,501.8087031230709,150438464.5550577,
2460789.333333333,A.D. 2025-Apr-23 20:00:00.0000,-125367794.8779268,-83157445.23679608,5765.37494970113,15.97939086700669,-24.94728187380066,0.0002628388211931565,501.8143915920881,150440169.9151666,
2460789.375,A.D. 2025-Apr-23 21:00:00.0000,-125310237.1937485,-83247234.52569456,5766.313199900091,15.99709900404768,-24.93565417339773,0.0002584296278680398,501.8200778287803,150441874.6060413,
2460789.416666667,A.D. 2025-Apr-23 22:00:00.0000,-125252615.7747508,-83336981.93078853,5767.235775630921,16.0147990967323,-24.9240130929871,0.0002541309337420472,501.8257618188183,150443578.6233861,
2460789.458333333,A.D. 2025-Apr-23 23:00:00.0000,-125194930.6499288,-83426687.40390405,5768.143076214939,16.03249112540304,-24.91235862923754,0.0002499435694343077,501.8314435479026,150445281.962914,
2460789.5,A.D. 2025-Apr-24 00:00:00.0000,-125137181.8483485,-83516350.89685518,5769.035503912717,16.05017507022455,-24.90069077892028,0.0002458683554920071,501.837123001765,150446984.6203475,
2460789.541666667,A.D. 2025-Apr-24 01:00:00.0000,-125079369.3991478,-83605972.36144462,5769.91346392408,16.06785091118379,-24.88900953891274,0.0002419061020635382,501.8428001661704,150448686.591419,
2460789.583333333,A.D. 2025-Apr-24 02:00:00.0000,-125021493.3315369,-83695551.7494641,5770.777364354581,16.08551862809024,-24.87731490620239,0.0002380576085467823,501.8484750269188,150450387.8718716,
2460789.625,A.D. 2025-Apr-24 03:00:00.0000,-124963553.6747989,-83785089.01269457,5771.627616167068,16.10317820057619,-24.8656068778906,0.000234323663221403,501.8541475698477,150452088.4574594,
2460789.666666667,A.D. 2025-Apr-24 04:00:00.0000,-124905550.4582907,-83874584.10290684,5772.464633114636,16.12082960809716,-24.8538854511965,0.0002307050429504187,501.8598177808332,150453788.3439481,
2460789.708333333,A.D. 2025-Apr-24 05:00:00.0000,-124847483.7114434,-83964036.97186191,5773.288831781596,16.13847282993235,-24.84215062346093,0.0002272025127592059,501.8654856457933,150455487.5271161,
2460789.75,A.D. 2025-Apr-24 06:00:00.0000,-124789353.4637631,-84053447.57131146,5774.100631419569,16.15610784518519,-24.83040239215034,0.0002238168255406237,501.8711511506885,150457186.0027544,
2460789.791666667,A.D. 2025-Apr-24 07:00:00.0000,-124731159.7448312,-84142815.85299821,5774.90045402199,16.17373463278405,-24.81864075486081,0.0002205487216695445,501.8768142815247,150458883.7666678,
2460789.833333333,A.D. 2025-Apr-24 08:00:00.0000,-124672902.5843057,-84232141.76865657,5775.688724201173,16.19135317148296,-24.80686570932199,0.0002173989286511357,501.8824750243558,150460580.8146752,
2460789.875,A.D. 2025-Apr-24 09:00:00.0000,-124614582.0119209,-84321425.27001289,5776.465869151056,16.20896343986247,-24.79507725340113,0.0002143681607567061,501.8881333652844,150462277.1426104,
2460789.916666667,A.D. 2025-Apr-24 10:00:00.0000,-124556198.057489,-84410666.30878618,5777.232318621129,16.2265654163306,-24.78327538510713,0.0002114571186844216,501.8937892904647,150463972.7463225,
2460789.958333333,A.D. 2025-Apr-24 11:00:00.0000,-124497750.7508997,-84499864.83668858,5777.988504882902,16.24415907912388,-24.77146010259457,0.0002086664891702839,501.8994427861054,150465667.6216769,
2460790.0,A.D. 2025-Apr-24 12:00:00.0000,-124439240.122122,-84589020.80542576,5778.734862651676,16.26174440630848,-24.75963140416776,0.0002059969446541743,501.9050938384702,150467361.7645556,
2460790.041666667,A.D. 2025-Apr-24 13:00:00.0000,-124380666.2012036,-84678134.16669765,5779.471828985959,16.27932137578151,-24.74778928828485,0.0002034491428908325,501.9107424338814,150469055.1708582,
2460790.083333333,A.D. 2025-Apr-24 14:00:00.0000,-124322029.0182723,-84767204.87219882,5780.199843339622,16.29688996527232,-24.73593375356185,0.0002010237266105719,501.9163885587211,150470747.836502,
2460790.125,A.D. 2025-Apr-24 15:00:00.0000,-124263328.6035365,-84856232.8736192,5780.919347442687,16.31445015234399,-24.72406479877678,0.0001987213231444684,501.9220321994338,150472439.7574234,
2460790.166666667,A.D. 2025-Apr-24 16:00:00.0000,-124204564.9872855,-84945218.12264466,5781.630785223097,16.33200191439487,-24.71218242287375,0.0001965425440779711,501.9276733425293,150474130.9295779,
2460790.208333333,A.D. 2025-Apr-24 17:00:00.0000,-124145738.1998902,-85034160.57095748,5782.334602817893,16.34954522866026,-24.70028662496698,0.0001944879848725378,501.9333119745833,150475821.3489411,
2460790.25,A.D. 2025-Apr-24 18:00:00.0000,-124086848.271804,-85123060.17023715,5783.031248468906,16.36708007221418,-24.68837740434498,0.0001925582245085877,501.9389480822413,150477511.0115095,
2460790.291666667,A.D. 2025-Apr-24 19:00:00.0000,-124027895.2335628,-85211916.87216085,5783.721172466874,16.38460642197127,-24.67645476047461,0.0001907538251462171,501.9445816522199,150479199.9133007,
2460790.333333333,A.D. 2025-Apr-24 20:00:00.0000,-123968879.1157862,-85300730.62840424,5784.404827103019,16.40212425468876,-24.66451869300509,0.0001890753317450589,501.9502126713093,150480888.0503545,
2460790.375,A.D. 2025-Apr-24 21:00:00.0000,-123909799.9491776,-85389501.39064199,5785.082666579634,16.41963354696861,-24.65256920177215,0.0001875232717249986,501.9558411263754,150482575.4187336,
2460790.416666667,A.D. 2025-Apr-24 22:00:00.0000,-123850657.7645248,-85478229.1105485,5785.755146984011,16.43713427525968,-24.64060628680201,0.0001860981545966922,501.9614670043626,150484262.0145237,
2460790.458333333,A.D. 2025-Apr-24 23:00:00.0000,-123791452.5927009,-85566913.73979872,5786.422726210207,16.4546264158601,-24.62862994831544,0.0001848004716222817,501.9670902922954,150485947.8338352,
2460790.5,A.D. 2025-Apr-25 00:00:00.0000,-123732184.4646645,-85655555.23006864,5787.085863869637,16.47210994491968,-24.61664018673177,0.0001836306954778877,501.9727109772813,150487632.8728027,
2460790.541666667,A.D. 2025-Apr-25 01:00:00.0000,-123672853.4114601,-85744153.5330362,5787.74502125755,16.48958483844249,-24.60463700267284,0.0001825892798805739,501.9783290465126,150489317.1275868,
2460790.583333333,A.D. 2025-Apr-25 02:00:00.0000,-123613459.4642193,-85832708.60038191,5788.400661241263,16.5070510722895,-24.592620396967,0.0001816766592757091,501.983944487269,150491000.5943739,
2460790.625,A.D. 2025-Apr-25 03:00:00.0000,-123554002.6541604,-85921220.38378963,5789.05324826017,16.52450862218138,-24.580590370653,0.0001808932484692605,501.9895572869197,150492683.2693775,
2460790.666666667,A.D. 2025-Apr-25 04:00:00.0000,-123494483.0125896,-86009688.83494736,5789.703248154372,16.54195746370135,-24.56854692498387,0.0001802394423275899,501.9951674329261,150494365.1488385,
2460790.708333333,A.D. 2025-Apr-25 05:00:00.0000,-123434900.5709013,-86098113.90554805,5790.351128216833,16.55939757229824,-24.55649006143079,0.0001797156154097479,502.0007749128438,150496046.2290262,
2460790.75,A.D. 2025-Apr-25 06:00:00.0000,-123375255.3605782,-86186495.54729025,5790.997356992215,16.57682892328959,-24.54441978168692,0.0001793221216761509,502.0063797143245,150497726.5062387,
2460790.791666667,A.D. 2025-Apr-25 07:00:00.0000,-123315547.4131925,-86274833.71187906,5791.642404291779,16.59425149186485,-24.53233608767108,0.0001790592941492974,502.0119818251193,150499405.9768038,
2460790.833333333,A.D. 2025-Apr-25 08:00:00.0000,-123255776.7604056,-86363128.35102694,5792.286741081625,16.61166525308874,-24.52023898153156,0.0001789274445869182,502.0175812330805,150501084.6370799,
2460790.875,A.D. 2025-Apr-25 09:00:00.0000,-123195943.4339691,-86451379.41645439,5792.930839408189,16.62907018190472,-24.50812846564969,0.0001789268632101937,502.0231779261633,150502762.4834558,
2460790.916666667,A.D. 2025-Apr-25 10:00:00.0000,-123136047.465725,-86539586.85989103,5793.575172338635,16.64646625313853,-24.49600454264351,0.0001790578183538116,502.0287718924292,150504439.5123526,
2460790.958333333,A.D. 2025-Apr-25 11:00:00.0000,-123076088.887606,-86627750.6330763,5794.220213852823,16.66385344150187,-24.48386721537127,0.0001793205561995137,502.0343631200474,150506115.7202235,
2460791.0,A.D. 2025-Apr-25 12:00:00.0000,-123016067.7316361,-86715870.68776028,5794.866438750178,16.6812317215962,-24.47171648693496,0.0001797153004758911,502.0399515972976,150507791.1035549,
2460791.041666667,A.D. 2025-Apr-25 13:00:00.0000,-122955984.029931,-86803946.97570483,5795.514322664589,16.69860106791661,-24.45955236068363,0.0001802422521706148,502.0455373125725,150509465.6588668,
2460791.083333333,A.D. 2025-Apr-25 14:00:00.0000,-122895837.8146983,-86891979.44868416,5796.164341833442,16.71596145485584,-24.44737484021683,0.0001809015892408894,502.0511202543789,150511139.3827138,
2460791.125,A.D. 2025-Apr-25 15:00:00.0000,-122835629.1182381,-86979968.05848595,5796.816973157227,16.73331285670837,-24.43518392938786,0.0001816934663754211,502.0567004113412,150512812.2716856,
2460791.166666667,A.D. 2025-Apr-25 16:00:00.0000,-122775357.9729431,-87067912.75691223,5797.472694002092,16.75065524767463,-24.42297963230685,0.0001826180146977663,502.0622777722035,150514484.3224076,
2460791.208333333,A.D. 2025-Apr-25 17:00:00.0000,-122715024.411299,-87155813.49578029,5798.131982184947,16.76798860186532,-24.41076195334404,0.0001836753415282999,502.0678523258307,150516155.5315418,
2460791.25,A.D. 2025-Apr-25 18:00:00.0000,-122654628.465885,-87243670.22692361,5798.79531589523,16.78531289330583,-24.39853089713266,0.0001848655301408542,502.0734240612123,150517825.8957872,
2460791.291666667,A.D. 2025-Apr-25 19:00:00.0000,-122594170.1693738,-87331482.90219282,5799.463173512369,16.80262809594072,-24.38628646857195,0.0001861886395122525,502.0789929674635,150519495.4118806,
2460791.333333333,A.D. 2025-Apr-25 20:00:00.0000,-122533649.5545321,-87419251.4734567,5800.136033643037,16.8199341836384,-24.37402867282995,0.000187644704105594,502.0845590338278,150521164.0765973,
2460791.375,A.D. 2025-Apr-25 21:00:00.0000,-122473066.6542209,-87506975.8926031,5800.814374942333,16.83723113019573,-24.36175751534627,0.0001892337336375505,502.0901222496787,150522831.8867517,
2460791.416666667,A.D. 2025-Apr-25 22:00:00.0000,-122412421.5013956,-87594656.11153996,5801.498676065356,16.85451890934293,-24.34947300183475,0.0001909557128829675,502.0956826045231,150524498.8391978,
2460791.458333333,A.D. 2025-Apr-25 23:00:00.0000,-122351714.1291061,-87682292.08219624,5802.189415570349,16.87179749474839,-24.33717513828595,0.000192810601474136,502.1012400880018,150526164.9308302,
2460791.5,A.D. 2025-Apr-26 00:00:00.0000,-122290944.5704976,-87769883.75652307,5802.887071803212,16.8890668600237,-24.32486393096968,0.0001947983336965109,502.1067946898925,150527830.1585842,
2460791.541666667,A.D. 2025-Apr-26 01:00:00.0000,-122230112.8588099,-87857431.08649457,5803.592122875154,16.90632697872869,-24.31253938643724,0.0001969188183146287,502.112346400112,150529494.519437,
2460791.583333333,A.D. 2025-Apr-26 02:00:00.0000,-122169219.0273784,-87944934.02410896,5804.305046472698,16.92357782437656,-24.3002015115237,0.0001991719384175639,502.1178952087176,150531158.0104079,
2460791.625,A.D. 2025-Apr-26 03:00:00.0000,-122108263.1096339,-88032392.52138959,5805.026319812983,16.94081937043914,-24.28785031334998,0.0002015575512395174,502.1234411059099,150532820.628559,
2460791.666666667,A.D. 2025-Apr-26 04:00:00.0000,-122047245.1391026,-88119806.53038605,5805.756419632584,16.95805159035219,-24.27548579932483,0.0002040754880283657,502.1289840820342,150534482.3709959,
2460791.708333333,A.D. 2025-Apr-26 05:00:00.0000,-121986165.1494066,-88207176.00317496,5806.49582189694,16.97527445752076,-24.26310797714671,0.0002067255539035528,502.1345241275825,150536143.2348683,
2460791.75,A.D. 2025-Apr-26 06:00:00.0000,-121925023.1742637,-88294500.89186129,5807.245001900941,16.99248794532464,-24.25071685480553,0.0002095075277370739,502.1400612331962,150537803.2173704,
2460791.791666667,A.D. 2025-Apr-26 07:00:00.0000,-121863819.2474875,-88381781.14857928,5808.004434090108,17.00969202712391,-24.23831244058426,0.0002124211620309069,502.1455953896665,150539462.3157416,
2460791.833333333,A.D. 2025-Apr-26 08:00:00.0000,-121802553.4029876,-88469016.72549349,5808.774591930211,17.02688667626447,-24.22589474306043,0.0002154661828370763,502.151126587938,150541120.5272671,
2460791.875,A.D. 2025-Apr-26 09:00:00.0000,-121741225.6747696,-88556207.57479998,5809.555947907269,17.04407186608373,-24.21346377110744,0.0002186422896421902,502.1566548191093,150542777.8492784,
2460791.916666667,A.D. 2025-Apr-26 10:00:00.0000,-121679836.096935,-88643353.6487272,5810.348973337561,17.06124756991628,-24.20101953389585,0.0002219491553230313,502.1621800744356,150544434.2791537,
2460791.958333333,A.D. 2025-Apr-26 11:00:00.0000,-121618384.7036813,-88730454.89953707,5811.154138311744,17.07841376109963,-24.1885620408944,0.0002253864260648442,502.1677023453297,150546089.8143187,
2460792.0,A.D. 2025-Apr-26 12:00:00.0000,-121556871.5293022,-88817511.27952635,5811.971911631525,17.09557041298006,-24.17609130187101,0.0002289537213133741,502.1732216233642,150547744.4522471,
2460792.041666667,A.D. 2025-Apr-26 13:00:00.0000,-121495296.608187,-88904522.74102738,5812.802760649472,17.11271749891842,-24.16360732689355,0.0002326506337482215,502.1787379002731,150549398.1904606,
2460792.083333333,A.D. 2025-Apr-26 14:00:00.0000,-121433659.9748211,-88991489.23640929,5813.647151209414,17.12985499229602,-24.15111012633051,0.0002364767292508674,502.1842511679538,150551051.0265302,
2460792.125,A.D. 2025-Apr-26 15:00:00.0000,-121371961.6637855,-89078410.71807906,5814.505547568202,17.14698286652057,-24.13859971085152,0.0002404315469028973,502.1897614184678,150552702.958076,
2460792.166666667,A.D. 2025-Apr-26 16:00:00.0000,-121310201.709757,-89165287.13848267,5815.378412235528,17.16410109503214,-24.12607609142773,0.0002445145989735664,502.1952686440432,150554353.982768,
2460792.208333333,A.D. 2025-Apr-26 17:00:00.0000,-121248380.1475079,-89252118.45010613,5816.266205947846,17.18120965130915,-24.11353927933204,0.0002487253709517745,502.2007728370756,150556004.0983265,
2460792.25,A.D. 2025-Apr-26 18:00:00.0000,-121186497.011906,-89338904.60547654,5817.16938752681,17.19830850887432,-24.10098928613919,0.0002530633215886979,502.2062739901302,150557653.3025226,
2460792.291666667,A.D. 2025-Apr-26 19:00:00.0000,-121124552.3379142,-89425645.55716324,5818.088413786143,17.21539764130079,-24.08842612372562,0.0002575278829031191,502.2117720959425,150559301.5931784,
2460792.333333333,A.D. 2025-Apr-26 20:00:00.0000,-121062546.1605905,-89512341.25777891,5819.023739501834,17.23247702221811,-24.07584980426935,0.0002621184602737969,502.2172671474202,150560948.9681677,
2460792.375,A.D. 2025-Apr-26 21:00:00.0000,-121000478.5150876,-89598991.6599805,5819.97581718117,17.24954662531831,-24.06326034024953,0.0002668344325016392,502.2227591376437,150562595.4254162,
2460792.416666667,A.D. 2025-Apr-26 22:00:00.0000,-120938349.436653,-89685596.71647054,5820.945097111166,17.26660642436194,-24.05065774444598,0.0002716751518985205,502.2282480598693,150564240.9629019,
2460792.458333333,A.D. 2025-Apr-26 23:00:00.0000,-120876158.9606285,-89772156.37999806,5821.932027157396,17.28365639318419,-24.03804202993845,0.0002766399443636658,502.2337339075278,150565885.5786557,
2460792.5,A.D. 2025-Apr-27 00:00:00.0000,-120813907.1224497,-89858670.60335968,5822.937052767724,17.3006965057009,-24.02541321010582,0.0002817281095399693,502.239216674228,150567529.2707614,
2460792.541666667,A.D. 2025-Apr-27 01:00:00.0000,-120751593.9576462,-89945139.33940083,5823.960616733879,17.3177267359147,-24.01277129862459,0.0002869389209561035,502.2446963537566,150569172.0373563,
2460792.583333333,A.D. 2025-Apr-27 02:00:00.0000,-120689219.5018409,-90031562.54101656,5825.003159258515,17.33474705792056,-24.00011630946909,0.0002922716260389535,502.2501729400792,150570813.8766314,
2460792.625,A.D. 2025-Apr-27 03:00:00.0000,-120626783.79075,-90117940.1611529,5826.065117765218,17.35175744591262,-23.98744825690883,0.0002977254464351375,502.2556464273422,150572454.7868318,
2460792.666666667,A.D. 2025-Apr-27 04:00:00.0000,-120564286.860182,-90204272.15280768,5827.146926853806,17.36875787418976,-23.97476715550753,0.0003032995780909431,502.2611168098726,150574094.7662568,
2460792.708333333,A.D. 2025-Apr-27 05:00:00.0000,-120501728.7460382,-90290558.46903177,5828.249018121511,17.3857483171616,-23.96207302012158,0.0003089931914530553,502.2665840821805,150575733.8132606,
2460792.75,A.D. 2025-Apr-27 06:00:00.0000,-120439109.4843114,-90376799.06292996,5829.371820185333,17.4027287493544,-23.94936586589824,0.0003148054316710613,502.2720482389578,150577371.9262517,
2460792.791666667,A.D. 2025-Apr-27 07:00:00.0000,-120376429.1110862,-90462993.88766214,5830.515758521855,17.41969914541701,-23.93664570827368,0.0003207354187839684,502.2775092750812,150579009.1036944,
2460792.833333333,A.D. 2025-Apr-27 08:00:00.0000,-120313687.662538,-90549142.89644432,5831.681255411357,17.43665948012672,-23.92391256297104,0.0003267822479848803,502.2829671856113,150580645.3441077,
2460792.875,A.D. 2025-Apr-27 09:00:00.0000,-120250885.174933,-90635246.04254952,5832.868729803711,17.45360972839511,-23.91116644599805,0.0003329449898199499,502.2884219657942,150582280.6460666,
2460792.916666667,A.D. 2025-Apr-27 10:00:00.0000,-120188021.6846273,-90721303.279309,5834.078597288579,17.47054986527378,-23.8984073736448,0.0003392226904619378,502.2938736110619,150583915.0082015,
2460792.958333333,A.D. 2025-Apr-27 11:00:00.0000,-120125097.2280665,-90807314.5601132,5835.311269950122,17.48747986596007,-23.88563536248119,0.0003456143719713367,502.2993221170325,150585548.429199,
2460793.0,A.D. 2025-Apr-27 12:00:00.0000,-120062111.8417854,-90893279.83841252,5836.567156344652,17.50439970580276,-23.87285042935421,0.0003521190325539436,502.3047674795116,150587180.9078012,
2460793.041666667,A.D. 2025-Apr-27 13:00:00.0000,-119999065.5624071,-90979199.0677187,5837.846661340445,17.5213093603076,-23.86005259138523,0.000358735646887709,502.3102096944916,150588812.442807,
2460793.083333333,A.D. 2025-Apr-27 14:00:00.0000,-119935958.4266428,-91065072.20160556,5839.150186095387,17.53820880514288,-23.84724186596701,0.0003654631663820851,502.3156487581529,150590443.0330713,
2460793.125,A.D. 2025-Apr-27 15:00:00.0000,-119872790.4712907,-91150899.19370992,5840.478127937764,17.55509801614484,-23.83441827076064,0.0003723005195297446,502.3210846668638,150592072.6775052,
2460793.166666667,A.D. 2025-Apr-27 16:00:00.0000,-119809561.7332359,-91236679.99773276,5841.830880321562,17.57197696932304,-23.82158182369226,0.0003792466121996796,502.3265174171813,150593701.3750766,
